power_W,duration_s,wall_thickness_mm,bottom_buffer_mm,cooling_h_W_per_m2K,insertion_depth_mm,nx,ny,dt_s,source_smoothing_mm,lesion_depth_mm,lesion_width_mm,lesion_area_mm2,depth_to_width_ratio,depth_fraction,transmural,overheat_area_mm2,peak_temperature_C,name,sample_id,cooling_h_nominal_W_per_m2K,insertion_nominal_mm,cooling_h_sampled_W_per_m2K,insertion_sampled_mm,overheat
50.0,10.0,2.0,4.0,863.5578788421672,0.6018850559149775,281,106,0.05,0.2,1.8684277447153896,3.4252399260268875,5.433061224489826,0.5454881366172428,0.9342138723576948,False,0.0,76.14052451510516,hpsd_50W_10s,37,800.0,0.5,863.5578788421672,0.6018850559149775,False
50.0,10.0,2.0,4.0,885.8995505372224,0.4016928552112691,281,106,0.05,0.2,1.7687345936463266,3.2590660352769705,4.8269387755102295,0.5427121066284291,0.8843672968231633,False,0.0,72.92413232608412,hpsd_50W_10s,38,800.0,0.5,885.8995505372224,0.4016928552112691,False
50.0,10.0,2.0,4.0,809.6792806255357,0.43035201250812777,281,106,0.05,0.2,1.7992179032099045,3.336184218936079,5.084081632653089,0.5393041226553376,0.8996089516049522,False,0.0,74.33559878934665,hpsd_50W_10s,39,800.0,0.5,809.6792806255357,0.43035201250812777,False
50.0,10.0,2.0,4.0,780.4759972294951,0.45541376587334886,281,106,0.05,0.2,1.8165288610059342,3.381633257409632,5.201632653061253,0.5371750047187006,0.9082644305029671,False,0.0,75.12110216388704,hpsd_50W_10s,40,800.0,0.5,780.4759972294951,0.45541376587334886,False
50.0,10.0,2.0,4.0,769.6118077959004,0.6949682407902368,281,106,0.05,0.2,1.926441870017567,3.5575878745137457,5.796734693877582,0.5415022588249839,0.9632209350087835,False,0.0,79.00282084107013,hpsd_50W_10s,41,800.0,0.5,769.6118077959004,0.6949682407902368,False
50.0,10.0,2.0,4.0,948.987598148012,0.3311861115820195,281,106,0.05,0.2,1.7212402021016036,3.1570572765757974,4.507346938775536,0.5452039831119226,0.8606201010508018,False,0.0,71.26192368113094,hpsd_50W_10s,42,800.0,0.5,948.987598148012,0.3311861115820195,False
50.0,10.0,2.0,4.0,696.263147542001,0.7646466829680202,281,106,0.05,0.2,1.9704854458047132,3.66147401898062,6.108979591836769,0.5381672614881233,0.9852427229023566,False,0.0,81.4405245070776,hpsd_50W_10s,43,800.0,0.5,696.263147542001,0.7646466829680202,False
50.0,10.0,2.0,4.0,843.5763412112589,0.4747638749150496,281,106,0.05,0.2,1.8129690070157387,3.3420005353887903,5.109795918367375,0.5424801665403766,0.9064845035078694,False,0.0,74.52258090252097,hpsd_50W_10s,44,800.0,0.5,843.5763412112589,0.4747638749150496,False
50.0,10.0,2.0,4.0,913.9284401204006,0.8297411048889876,281,106,0.05,0.2,1.9600860983220607,3.5435761318263572,5.888571428571461,0.553137854360655,0.9800430491610304,False,0.0,78.92778955530937,hpsd_50W_10s,45,800.0,0.5,913.9284401204006,0.8297411048889876,False
50.0,10.0,2.0,4.0,800.036856821519,0.34784329266644476,281,106,0.05,0.2,1.7613037313989528,3.2851536887881903,4.871020408163293,0.5361404361111194,0.8806518656994764,False,0.0,73.26992433626552,hpsd_50W_10s,46,800.0,0.5,800.036856821519,0.34784329266644476,False
50.0,10.0,2.0,4.0,606.1729507149495,0.5901088764241685,281,106,0.05,0.2,1.9161997289410775,3.631647001433654,5.892244897959216,0.5276393130126978,0.9580998644705387,False,0.0,80.44043546506428,hpsd_50W_10s,47,800.0,0.5,606.1729507149495,0.5901088764241685,False
50.0,10.0,2.0,4.0,573.3863866998639,0.25,281,106,0.05,0.2,1.7703336313299685,3.4277938576650118,5.146530612244926,0.5164644388901224,0.8851668156649842,False,0.0,75.61769343164568,hpsd_50W_10s,48,800.0,0.5,573.3863866998639,0.25,False
50.0,10.0,2.0,4.0,830.6053798585748,0.6650353653588434,281,106,0.05,0.2,1.9021707837846935,3.4891524700710583,5.627755102040847,0.5451669997516488,0.9510853918923468,False,0.0,77.55768667380673,hpsd_50W_10s,49,800.0,0.5,830.6053798585748,0.6650353653588434,False
50.0,10.0,2.0,4.0,820.5549431004024,0.34002441515742465,281,106,0.05,0.2,1.7533113717331745,3.2615771669896123,4.8048979591837,0.5375655034252815,0.8766556858665873,False,0.0,72.8797459885149,hpsd_50W_10s,50,800.0,0.5,820.5549431004024,0.34002441515742465,False
50.0,10.0,2.0,4.0,657.5410115949064,0.37503066891253223,281,106,0.05,0.2,1.8081942666721866,3.4333211981933367,5.275102040816355,0.5266603857581647,0.9040971333360933,False,0.0,75.93012064776028,hpsd_50W_10s,51,800.0,0.5,657.5410115949064,0.37503066891253223,False
50.0,10.0,2.0,4.0,752.7668787568166,0.2572669181885252,281,106,0.05,0.2,1.7271882019293758,3.251164636213213,4.753469387755128,0.5312521496730829,0.8635941009646879,False,0.0,72.61887278859584,hpsd_50W_10s,52,800.0,0.5,752.7668787568166,0.2572669181885252,False
50.0,10.0,2.0,4.0,690.8983934807111,0.4400856192406472,281,106,0.05,0.2,1.8284223995694153,3.4479027350121765,5.3338775510204375,0.5302998779526065,0.9142111997847077,False,0.0,76.33899263753634,hpsd_50W_10s,53,800.0,0.5,690.8983934807111,0.4400856192406472,False
50.0,10.0,2.0,4.0,897.8665607100406,0.5135368922034942,281,106,0.05,0.2,1.8206126307097006,3.3334670159457964,5.0951020408163545,0.5461618855086054,0.9103063153548503,False,0.0,74.38665896249826,hpsd_50W_10s,54,800.0,0.5,897.8665607100406,0.5135368922034942,False
50.0,10.0,2.0,4.0,871.977140119908,0.9171070810987672,281,106,0.05,0.2,2.0,3.6220252363688266,6.156734693877585,0.5521772680979582,1.0,True,0.0,80.88075033831345,hpsd_50W_10s,55,800.0,0.5,871.977140119908,0.9171070810987672,False
50.0,10.0,2.0,4.0,664.3969599504403,0.25,281,106,0.05,0.2,1.746535282398523,3.327065396243373,4.918775510204109,0.5249476864417981,0.8732676411992615,False,0.0,73.88464076863946,hpsd_50W_10s,56,800.0,0.5,664.3969599504403,0.25,False
50.0,10.0,2.0,4.0,818.3733872350972,0.27444637706288344,281,106,0.05,0.2,1.7199539852819374,3.206250828685275,4.635918367346965,0.5364377514990634,0.8599769926409687,False,0.0,71.97983203789173,hpsd_50W_10s,57,800.0,0.5,818.3733872350972,0.27444637706288344,False
50.0,10.0,2.0,4.0,984.4968615972546,0.5211178900581676,281,106,0.05,0.2,1.8092873031030456,3.2851139922335877,4.977551020408191,0.5507532789974481,0.9046436515515228,False,0.0,73.49538616469427,hpsd_50W_10s,58,800.0,0.5,984.4968615972546,0.5211178900581676,False
50.0,10.0,2.0,4.0,793.8019659512016,0.47913061578883614,281,106,0.05,0.2,1.8243814318554155,3.3885022953439616,5.253061224489826,0.5384034811964692,0.9121907159277077,False,0.0,75.28225849358452,hpsd_50W_10s,59,800.0,0.5,793.8019659512016,0.47913061578883614,False
50.0,10.0,2.0,4.0,749.5571578438029,0.6230878012725592,281,106,0.05,0.2,1.8992004360988328,3.5260933732341053,5.664489795918399,0.5386132002389095,0.9496002180494164,False,0.0,78.20524963732329,hpsd_50W_10s,60,800.0,0.5,749.5571578438029,0.6230878012725592,False
50.0,10.0,2.0,4.0,678.3046884248145,0.2889367894045213,281,106,0.05,0.2,1.7615531098320991,3.3423881958283213,4.977551020408191,0.5270342661067068,0.8807765549160496,False,0.0,74.23484074722064,hpsd_50W_10s,61,800.0,0.5,678.3046884248145,0.2889367894045213,False
50.0,10.0,2.0,4.0,682.0471823367976,0.5011517376365113,281,106,0.05,0.2,1.8598635333861608,3.499138396187713,5.521224489795949,0.5315204266891728,0.9299317666930804,False,0.0,77.46204631044453,hpsd_50W_10s,62,800.0,0.5,682.0471823367976,0.5011517376365113,False
50.0,10.0,2.0,4.0,742.1708565255137,0.565972291468205,281,106,0.05,0.2,1.8754663506342089,3.49013206720947,5.565306122449011,0.5373625738276819,0.9377331753171044,False,0.0,77.43064918384266,hpsd_50W_10s,63,800.0,0.5,742.1708565255137,0.565972291468205,False
90.0,4.0,2.0,4.0,808.2998356171678,0.5391494940026424,281,106,0.05,0.2,1.325750913879892,3.262186433595596,3.8057142857143065,0.4063994933663689,0.662875456939946,False,0.0,87.2029340880408,vhpsd_90W_4s,0,800.0,0.5,808.2998356171678,0.5391494940026424,False
90.0,4.0,2.0,4.0,892.6384273128396,0.6427171928549213,281,106,0.05,0.2,1.35610218855789,3.278055789349107,3.90857142857145,0.41369100335755987,0.678051094278945,False,0.0,87.98603695335268,vhpsd_90W_4s,1,800.0,0.5,892.6384273128396,0.6427171928549213,False
90.0,4.0,2.0,4.0,639.1108211777487,0.5885364605867072,281,106,0.05,0.2,1.3594689296615348,3.3644430671705345,4.011428571428594,0.4040695302372394,0.6797344648307674,False,0.0,91.25758885637148,vhpsd_90W_4s,2,800.0,0.5,639.1108211777487,0.5885364605867072,False
90.0,4.0,2.0,4.0,966.4146746086911,0.25,281,106,0.05,0.2,1.1959434328107246,3.0269737959281295,3.0967346938775684,0.39509540334293675,0.5979717164053623,False,0.0,79.30658952874536,vhpsd_90W_4s,3,800.0,0.5,966.4146746086911,0.25,False
90.0,4.0,2.0,4.0,733.9690860188978,0.7110189918760268,281,106,0.05,0.2,1.39281282640719,3.3756751236905234,4.1473469387755335,0.41260274622768495,0.696406413203595,False,0.0,91.91904024307911,vhpsd_90W_4s,4,800.0,0.5,733.9690860188978,0.7110189918760268,False
90.0,4.0,2.0,4.0,941.6634647088113,0.7211151833354164,281,106,0.05,0.2,1.379110444327265,3.2963357285706314,3.993061224489818,0.41837681531464627,0.6895552221636325,False,0.0,88.80693080164079,vhpsd_90W_4s,5,800.0,0.5,941.6634647088113,0.7211151833354164,False
90.0,4.0,2.0,4.0,910.8347009533558,0.5445087319736587,281,106,0.05,0.2,1.3177812334580703,3.212985114052568,3.724897959183694,0.4101423401230579,0.6588906167290352,False,0.0,85.785476213363,vhpsd_90W_4s,6,800.0,0.5,910.8347009533558,0.5445087319736587,False
90.0,4.0,2.0,4.0,772.5862974531808,0.5490346026391428,281,106,0.05,0.2,1.3332052446681522,3.284605908134554,3.842448979591858,0.4058950394524886,0.6666026223340761,False,0.0,87.97646031514167,vhpsd_90W_4s,7,800.0,0.5,772.5862974531808,0.5490346026391428,False
90.0,4.0,2.0,4.0,623.7674211891723,0.4233998427088593,281,106,0.05,0.2,1.3027465613105567,3.2980433456370815,3.765306122449,0.3950058943385129,0.6513732806552783,False,0.0,88.20552518322796,vhpsd_90W_4s,8,800.0,0.5,623.7674211891723,0.4233998427088593,False
90.0,4.0,2.0,4.0,795.5369871721952,0.5607252348723503,281,106,0.05,0.2,1.3354238061654615,3.2798439436810267,3.857142857142878,0.40716077627360886,0.6677119030827308,False,0.0,87.8386271912707,vhpsd_90W_4s,9,800.0,0.5,795.5369871721952,0.5607252348723503,False
90.0,4.0,2.0,4.0,977.7884749826313,0.35547658566032936,281,106,0.05,0.2,1.2400698875624772,3.0817156965552988,3.2987755102041,0.40239594098463105,0.6200349437812386,False,0.0,81.20956926947402,vhpsd_90W_4s,10,800.0,0.5,977.7884749826313,0.35547658566032936,False
90.0,4.0,2.0,4.0,758.5418335145387,0.6550642003269568,281,106,0.05,0.2,1.3697708315119628,3.3350815272001286,3.9893877551020633,0.41071584617660434,0.6848854157559814,False,0.0,90.36335508288089,vhpsd_90W_4s,11,800.0,0.5,758.5418335145387,0.6550642003269568,False
90.0,4.0,2.0,4.0,650.6902813696537,0.6296561769482467,281,106,0.05,0.2,1.3706940224002764,3.3802264725320343,4.048163265306146,0.40550360561300713,0.6853470112001382,False,0.0,91.84676796435085,vhpsd_90W_4s,12,800.0,0.5,650.6902813696537,0.6296561769482467,False
90.0,4.0,2.0,4.0,868.674418431519,0.25,281,106,0.05,0.2,1.2071116632651318,3.0669882765485115,3.2436734693877733,0.39358209240485775,0.6035558316325659,False,0.0,80.55274245411347,vhpsd_90W_4s,13,800.0,0.5,868.674418431519,0.25,False
90.0,4.0,2.0,4.0,764.1456090716177,0.6867116681818205,281,106,0.05,0.2,1.38089242292365,3.3447794892757274,4.05918367346941,0.41285006301646093,0.690446211461825,False,0.0,90.91238967446115,vhpsd_90W_4s,14,800.0,0.5,764.1456090716177,0.6867116681818205,False
90.0,4.0,2.0,4.0,719.4435527530652,0.366651309224833,281,106,0.05,0.2,1.2711880087337544,3.207696896922932,3.581632653061244,0.3962930568512178,0.6355940043668772,False,0.0,85.14538279408292,vhpsd_90W_4s,15,800.0,0.5,719.4435527530652,0.366651309224833,False
90.0,4.0,2.0,4.0,738.8557818288641,0.25,281,106,0.05,0.2,1.2237223823331966,3.1369200475977315,3.386938775510223,0.3901031469610866,0.6118611911665983,False,0.0,82.44640790249024,vhpsd_90W_4s,16,800.0,0.5,738.8557818288641,0.25,False
90.0,4.0,2.0,4.0,838.2516651361437,0.40950593583926237,281,106,0.05,0.2,1.2749499203129224,3.17941902094291,3.5595918367347132,0.4010009098878746,0.6374749601564612,False,0.0,84.15441043535162,vhpsd_90W_4s,17,800.0,0.5,838.2516651361437,0.40950593583926237,False
90.0,4.0,2.0,4.0,577.1814867460546,0.3883493486966706,281,106,0.05,0.2,1.2962331343757216,3.3070238112406143,3.765306122449,0.39196365323098353,0.6481165671878608,False,0.0,88.47645894001151,vhpsd_90W_4s,18,800.0,0.5,577.1814867460546,0.3883493486966706,False
90.0,4.0,2.0,4.0,902.2224534082447,0.4906362257652377,281,106,0.05,0.2,1.2995285361620623,3.193746174915814,3.61469387755104,0.4068978763462057,0.6497642680810312,False,0.0,84.84994135014557,vhpsd_90W_4s,19,800.0,0.5,902.2224534082447,0.4906362257652377,False
90.0,4.0,2.0,4.0,457.18927797052487,0.7984672838806073,281,106,0.05,0.2,1.4455987974993876,3.56410488606672,4.518367346938801,0.4055993983652719,0.7227993987496938,False,0.0073469387755102445,100.03835328060208,vhpsd_90W_4s,20,800.0,0.5,457.18927797052487,0.7984672838806073,True
90.0,4.0,2.0,4.0,784.978572557969,0.251687783552093,281,106,0.05,0.2,1.2185502851679768,3.1100151060955037,3.3318367346938964,0.3918149088021044,0.6092751425839884,False,0.0,81.77297279323673,vhpsd_90W_4s,21,800.0,0.5,784.978572557969,0.251687783552093,False
90.0,4.0,2.0,4.0,729.9939825707932,0.7471361231600537,281,106,0.05,0.2,1.4056445139869682,3.3956014756978297,4.191428571428594,0.41396039083122804,0.7028222569934841,False,0.0,92.70431907477976,vhpsd_90W_4s,22,800.0,0.5,729.9939825707932,0.7471361231600537,False
90.0,4.0,2.0,4.0,926.0230849462004,0.8614456475938108,281,106,0.05,0.2,1.4274884911773282,3.3604174334319885,4.191428571428594,0.4247949903412555,0.7137442455886641,False,0.0,91.72816777005323,vhpsd_90W_4s,23,800.0,0.5,926.0230849462004,0.8614456475938108,False
90.0,4.0,2.0,4.0,935.4405484790132,0.44462461742562154,281,106,0.05,0.2,1.2790507120513892,3.1583743347074913,3.5338775510204274,0.40497122142738246,0.6395253560256946,False,0.0,83.49684291427009,vhpsd_90W_4s,24,800.0,0.5,935.4405484790132,0.44462461742562154,False
90.0,4.0,2.0,4.0,1029.7649545364234,0.7376387865032981,281,106,0.05,0.2,1.3788505653436238,3.27347718011673,3.9636734693877766,0.4212189331023395,0.6894252826718119,False,0.0,87.95937138212402,vhpsd_90W_4s,25,800.0,0.5,1029.7649545364234,0.7376387865032981,False
90.0,4.0,2.0,4.0,851.3166090363883,0.4960930673582652,281,106,0.05,0.2,1.3056953821936916,3.213111812099461,3.6844897959183878,0.40636475122866783,0.6528476910968458,False,0.0,85.6893723959863,vhpsd_90W_4s,26,800.0,0.5,851.3166090363883,0.4960930673582652,False
90.0,4.0,2.0,4.0,878.2139128617764,0.6774251995451477,281,106,0.05,0.2,1.3679394022414695,3.3000195415123494,3.960000000000022,0.41452463691004793,0.6839697011207347,False,0.0,88.89187966733783,vhpsd_90W_4s,27,800.0,0.5,878.2139128617764,0.6774251995451477,False
90.0,4.0,2.0,4.0,705.5012446283637,0.25,281,106,0.05,0.2,1.2279957520926137,3.1561337189825682,3.4163265306122637,0.38908229543850836,0.6139978760463068,False,0.0,83.00522576090646,vhpsd_90W_4s,28,800.0,0.5,705.5012446283637,0.25,False
90.0,4.0,2.0,4.0,1092.349761510419,0.573655664588506,281,106,0.05,0.2,1.3138465154649095,3.16870151975878,3.6073469387755304,0.41463246294176903,0.6569232577324547,False,0.0,84.08009041092619,vhpsd_90W_4s,29,800.0,0.5,1092.349761510419,0.573655664588506,False
90.0,4.0,2.0,4.0,716.0093169161812,0.9335212393899559,281,106,0.05,0.2,1.4670735674378816,3.4693590701654724,4.437551020408188,0.4228658774624643,0.7335367837189408,False,0.0,96.66228032159636,vhpsd_90W_4s,30,800.0,0.5,716.0093169161812,0.9335212393899559,False
90.0,4.0,2.0,4.0,826.3642309673461,0.6108198485919675,281,106,0.05,0.2,1.350647779526148,3.290721653923539,3.90857142857145,0.4104412106431931,0.675323889763074,False,0.0,88.35503422766233,vhpsd_90W_4s,31,800.0,0.5,826.3642309673461,0.6108198485919675,False
90.0,4.0,2.0,4.0,854.5904195974849,0.5240596943217531,281,106,0.05,0.2,1.314696468310752,3.2290410134046423,3.7469387755102246,0.4071476524618558,0.657348234155376,False,0.0,86.19433296734351,vhpsd_90W_4s,32,800.0,0.5,854.5904195974849,0.5240596943217531,False
90.0,4.0,2.0,4.0,707.2610829507188,0.3122972051630126,281,106,0.05,0.2,1.2511740416407,3.1887117062292054,3.5044897959183867,0.3923760304816861,0.62558702082035,False,0.0,84.24450408697052,vhpsd_90W_4s,33,800.0,0.5,707.2610829507188,0.3122972051630126,False
90.0,4.0,2.0,4.0,838.123086783271,0.46772001995631307,281,106,0.05,0.2,1.2968864917936227,3.206168611460254,3.6551020408163466,0.40449728288087566,0.6484432458968113,False,0.0,85.32436034818551,vhpsd_90W_4s,34,800.0,0.5,838.123086783271,0.46772001995631307,False
90.0,4.0,2.0,4.0,1004.4645960914625,0.4126473583338441,281,106,0.05,0.2,1.2587196303023154,3.1079624073469447,3.4016326530612435,0.4049983446797216,0.6293598151511577,False,0.0,81.99238999829873,vhpsd_90W_4s,35,800.0,0.5,1004.4645960914625,0.4126473583338441,False
90.0,4.0,2.0,4.0,790.0246289624661,0.3014950743914182,281,106,0.05,0.2,1.2383230805285288,3.140547870412693,3.4126530612245083,0.3943016096633494,0.6191615402642644,False,0.0,82.69895997871812,vhpsd_90W_4s,36,800.0,0.5,790.0246289624661,0.3014950743914182,False
90.0,4.0,2.0,4.0,863.5578788421672,0.6018850559149775,281,106,0.05,0.2,1.344446747916349,3.26993728172815,3.879183673469409,0.41115368035616084,0.6722233739581746,False,0.0,87.60569994179238,vhpsd_90W_4s,37,800.0,0.5,863.5578788421672,0.6018850559149775,False
90.0,4.0,2.0,4.0,885.8995505372224,0.4016928552112691,281,106,0.05,0.2,1.266562863837517,3.1551156083112524,3.511836734693897,0.4014315229848055,0.6332814319187585,False,0.0,83.31870328065534,vhpsd_90W_4s,38,800.0,0.5,885.8995505372224,0.4016928552112691,False
90.0,4.0,2.0,4.0,809.6792806255357,0.43035201250812777,281,106,0.05,0.2,1.2860124460304805,3.2003578136902924,3.618367346938795,0.4018339576060077,0.6430062230152402,False,0.0,85.00269244560744,vhpsd_90W_4s,39,800.0,0.5,809.6792806255357,0.43035201250812777,False
90.0,4.0,2.0,4.0,780.4759972294951,0.45541376587334886,281,106,0.05,0.2,1.2978284724573206,3.22598540096317,3.6918367346938976,0.4023045089013214,0.6489142362286603,False,0.0,85.96788592717064,vhpsd_90W_4s,40,800.0,0.5,780.4759972294951,0.45541376587334886,False
90.0,4.0,2.0,4.0,769.6118077959004,0.6949682407902368,281,106,0.05,0.2,1.3836104785243675,3.3463670076771157,4.066530612244921,0.41346644744887145,0.6918052392621837,False,0.0,90.98039813034488,vhpsd_90W_4s,41,800.0,0.5,769.6118077959004,0.6949682407902368,False
90.0,4.0,2.0,4.0,948.987598148012,0.3311861115820195,281,106,0.05,0.2,1.233308368948931,3.0795353539594865,3.2951020408163445,0.400485211953555,0.6166541844744655,False,0.0,81.09623699706896,vhpsd_90W_4s,42,800.0,0.5,948.987598148012,0.3311861115820195,False
90.0,4.0,2.0,4.0,696.263147542001,0.7646466829680202,281,106,0.05,0.2,1.4138379255555051,3.4196843773225867,4.228163265306146,0.41344105758159405,0.7069189627777526,False,0.0,93.67613818464812,vhpsd_90W_4s,43,800.0,0.5,696.263147542001,0.7646466829680202,False
90.0,4.0,2.0,4.0,843.5763412112589,0.4747638749150496,281,106,0.05,0.2,1.2989323511616504,3.2071942975092944,3.669795918367367,0.4050058183785125,0.6494661755808252,False,0.0,85.38244117241605,vhpsd_90W_4s,44,800.0,0.5,843.5763412112589,0.4747638749150496,False
90.0,4.0,2.0,4.0,913.9284401204006,0.8297411048889876,281,106,0.05,0.2,1.4189915149906627,3.3481612331575326,4.1473469387755335,0.4238121811273891,0.7094957574953313,False,0.0,91.29530895521967,vhpsd_90W_4s,45,800.0,0.5,913.9284401204006,0.8297411048889876,False
90.0,4.0,2.0,4.0,800.036856821519,0.34784329266644476,281,106,0.05,0.2,1.2540327465382408,3.1628681337720725,3.489795918367366,0.3964859404500899,0.6270163732691204,False,0.0,83.48195585240397,vhpsd_90W_4s,46,800.0,0.5,800.036856821519,0.34784329266644476,False
90.0,4.0,2.0,4.0,606.1729507149495,0.5901088764241685,281,106,0.05,0.2,1.3628911158857586,3.3865183468029922,4.048163265306146,0.4024461043219748,0.6814455579428793,False,0.0,92.01669863844154,vhpsd_90W_4s,47,800.0,0.5,606.1729507149495,0.5901088764241685,False
90.0,4.0,2.0,4.0,573.3863866998639,0.25,281,106,0.05,0.2,1.2448325700698826,3.229131989578356,3.526530612244917,0.3855006776085442,0.6224162850349413,False,0.0,85.62427246629207,vhpsd_90W_4s,48,800.0,0.5,573.3863866998639,0.25,False
90.0,4.0,2.0,4.0,830.6053798585748,0.6650353653588434,281,106,0.05,0.2,1.3675374084391352,3.312803998819987,3.960000000000022,0.41280359747399753,0.6837687042195676,False,0.0,89.37786821071103,vhpsd_90W_4s,49,800.0,0.5,830.6053798585748,0.6650353653588434,False
90.0,4.0,2.0,4.0,820.5549431004024,0.34002441515742465,281,106,0.05,0.2,1.2493426744804954,3.148562903435532,3.4420408163265495,0.3967977495756188,0.6246713372402477,False,0.0,83.01950307915872,vhpsd_90W_4s,50,800.0,0.5,820.5549431004024,0.34002441515742465,False
90.0,4.0,2.0,4.0,657.5410115949064,0.37503066891253223,281,106,0.05,0.2,1.2819933950114273,3.2512896790236567,3.669795918367367,0.3943030371247641,0.6409966975057136,False,0.0,86.49516944869451,vhpsd_90W_4s,51,800.0,0.5,657.5410115949064,0.37503066891253223,False
